Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),BACK_SPACE:Zone People Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone People Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone People Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone People Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone People Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Lights Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Lights Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Lights Total Heating Rate [W](TimeStep),FRONT_ENTRY:Zone Lights Total Heating Rate [W](TimeStep),BACK_SPACE:Zone Electric Equipment Total Heating Rate [W](TimeStep),CORE_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),POINT_OF_SALE:Zone Electric Equipment Total Heating Rate [W](TimeStep),FRONT_RETAIL:Zone Electric Equipment Total Heating Rate [W](TimeStep),BACK_SPACE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),CORE_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),POINT_OF_SALE:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_RETAIL:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),FRONT_ENTRY:Enclosure Windows Total Transmitted Solar Radiation Rate [W](TimeStep),BACK_SPACE:Zone Mean Air Temperature [C](TimeStep),CORE_RETAIL:Zone Mean Air Temperature [C](TimeStep),POINT_OF_SALE:Zone Mean Air Temperature [C](TimeStep),FRONT_RETAIL:Zone Mean Air Temperature [C](TimeStep),FRONT_ENTRY:Zone Mean Air Temperature [C](TimeStep),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),DISTRICT HEATING UTILITY:District Heating Water Rate [W](TimeStep),BACK_SPACE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),POINT_OF_SALE_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),FRONT_ENTRY_ERV_HX:Heat Exchanger Sensible Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),BACK_SPACE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),CORE_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),POINT_OF_SALE BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_RETAIL BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Total Heating Rate [W](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Hot Water Mass Flow Rate [kg/s](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Inlet Temperature [C](TimeStep),FRONT_ENTRY BASEBOARD HEATER:Baseboard Water Outlet Temperature [C](TimeStep),HW CIRCULATING PUMP:Pump Mass Flow Rate [kg/s](TimeStep),HW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),Electricity:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep),Fans:Electricity [J](TimeStep) 
 01/20  00:20:00,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,21.719914366516218,22.743805946675987,21.359108075223794,21.031606736888005,20.575277562859135,18.000000000000004,18.000000000000004,18.000000000000004,18.000000000000004,18.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.858279068149784,38.858279068149784,0.0,0.0,38.858279068149784,38.858279068149784,0.0,0.0,38.858279068149784,38.858279068149784,0.0,0.0,38.858279068149784,38.858279068149784,0.0,0.0,38.858279068149784,38.858279068149784,0.0,24.220694129343762,7366209.275582576,0.0,0.0 
 01/20  00:30:00,0.8,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,21.221686998397104,22.40693995034826,20.781859310879092,20.389039551091308,20.061326191576747,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  00:40:00,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,20.827668254415258,22.12443781455382,20.355555447256986,19.914266062294274,19.71422818289681,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7428746.125991592,0.0,0.0 
 01/20  00:50:00,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,20.395905087577987,21.80192695566364,19.93585832265973,19.44619125378056,19.39496582611923,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  01:00:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,20.108236874119847,21.58232309864819,19.67925468494722,19.160896332885613,19.173466652674527,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7428752.612092069,0.0,0.0 
 01/20  01:10:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.91722154666807,21.433317425221833,19.507733537857906,18.971771011149603,18.991858093191194,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  01:20:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.77577806196942,21.32381622698138,19.37046356170575,18.82200350189184,18.822346540024423,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7428753.1606820645,0.0,0.0 
 01/20  01:30:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.660027135517606,21.236959220732917,19.250409002906864,18.69229208789566,18.666122064984485,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  01:40:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.559469453418448,21.163897294366013,19.143054419542423,18.5766168376541,18.524452984350688,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  01:50:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.469947666256225,21.10014791355339,19.04658914139908,18.472659130087788,18.395031624817523,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7428756.0663412865,0.0,0.0 
 01/20  02:00:00,1.0,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.38948918347714,21.0432848597744,18.959127093879392,18.37846167770094,18.275201861196575,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,0.0,38.85827906814977,38.85827906814977,0.0,24.22069412934376,7366209.275582576,0.0,0.0 
 01/20  02:10:00,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,21.415749866758073,22.34405109773198,21.522009634303206,21.00754248050272,25.0065765959722,24.0,24.0,24.0,24.0,24.0,120601.7302828686,0.0,0.0,0.0,0.0,0.0,23339.276781625755,0.6620059995969197,38.6426026519345,30.208299878143706,60354.74064670082,1.8171066063215866,38.6426026519345,30.69649034413971,11997.175961884555,0.340523482770503,38.6426026519345,30.213998061810322,12356.809242394216,0.3405432086233951,38.6426026519345,29.96184090116314,2132.0259901823865,0.0271533133689301,38.6426026519345,30.774770655987698,3.1873326106813344,38.611666666666665,7919446.197101446,72361038.16972114,0.0 
 01/20  02:20:00,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,22.659575015896973,23.2894842071396,22.958754461017246,22.489339603103495,24.076009979951777,24.0,24.0,24.0,24.0,24.0,102551.54150028029,0.0,0.0,0.0,0.0,0.0,21672.42069530418,0.6620059995969197,38.730671602632334,30.898734062516645,57105.21023246857,1.817106606321587,38.730671602632334,31.212382086260565,10972.624219745152,0.3405234827705029,38.730671602632334,31.021864866940835,11300.001081024322,0.3405432086233952,38.730671602632334,30.792326416296437,1298.7799010258539,0.02116990675610554,38.730671602632334,25.908573480137505,3.18134920406851,38.748333333333335,7856204.146089959,61530924.90016817,0.0 
 01/20  02:30:00,0.6,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,23.4866756231108,23.871841845040557,23.784969398185783,23.417253335420853,23.999926094235516,24.0,24.0,24.0,24.0,24.0,81825.1523421255,0.0,0.0,0.0,0.0,0.0,20835.176247761752,0.6620059995969197,38.86714641871402,31.337770660281627,43575.86887249067,1.1587603651640586,38.86714641871402,27.779501574103268,9627.49599302515,0.24641396555951436,38.86714641871402,28.339253611876075,10793.910338091044,0.34054320862339515,38.86714641871402,31.284334208366953,1346.0265774643328,0.021688353452173428,38.86714641871402,24.01885671270506,2.429411892396061,38.885,7802888.708418526,49095091.4052753,0.0 
 01/20  02:40:00,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,23.94768320514609,23.999972362450777,23.999706529968584,23.928093965549678,24.000732377981222,24.0,24.0,24.0,24.0,24.0,62999.61447630822,0.0,0.0,0.0,0.0,0.0,18237.075343570148,0.4648264782326028,38.9876477781646,28.16085239191765,31348.51311193579,0.5039631603470026,38.9876477781646,24.106692486913737,8125.360827216007,0.13667495255730147,38.9876477781646,24.763568265164043,9843.19281790101,0.24875617192412067,38.9876477781646,28.353706985681708,1264.1915650535252,0.020179540631565598,38.9876477781646,24.00012309555536,1.3744003036925931,39.021666666666675,7577709.679448226,37799768.685784936,0.0 
 01/20  02:50:00,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,24.000467984542958,24.00066356853735,24.001329002053023,24.00103604781756,24.000573356224667,24.0,24.0,24.0,24.0,24.0,64273.46820265531,0.0,0.0,0.0,0.0,0.0,15814.138146474577,0.2657074861663418,39.10901209024575,24.870472211304914,32297.73455322953,0.51815930570889,39.10901209024575,24.197129452549515,7978.023852382687,0.1333495279208708,39.10901209024575,24.796114427528835,8746.86749282583,0.1503179006814205,39.10901209024575,25.188168183495016,1198.8011714940878,0.01898312517910123,39.10901209024575,24.001144659087203,1.0865173456566244,39.15833333333333,7533265.331463623,38564080.92159319,0.0 
 01/20  03:00:00,0.2,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,24.000977002172082,24.000316479596602,24.000035361048035,23.999164597306663,24.001636380237134,24.0,24.0,24.0,24.0,24.0,65846.54227178029,0.0,0.0,0.0,0.0,0.0,16493.641923342715,0.27734431037800644,39.243653953760976,25.01640211396662,31539.05636376399,0.5004141240065307,39.243653953760976,24.165684661550554,7861.412002420002,0.1295252895889755,39.243653953760976,24.723550731372935,8895.763609123438,0.15198070931727692,39.243653953760976,25.2407379140175,1158.7096643564366,0.01818551487745832,39.243653953760976,24.00057335622463,1.077449948168248,39.295,7594377.76745616,39507925.36306817,0.0 
 01/20  03:10:00,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,22.742353706566504,23.365155272721722,22.506935598257034,22.329645931564357,21.74105200580264,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.65899634155044,7366209.275582576,0.0,0.0 
 01/20  03:20:00,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,21.291023242975136,22.49599828405838,20.824192747057847,20.465120398128477,19.861032579891468,17.999999999999993,17.999999999999993,17.999999999999993,17.999999999999993,17.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387501,39.28440807387501,0.0,0.0,39.28440807387501,39.28440807387501,0.0,0.0,39.28440807387501,39.28440807387501,0.0,0.0,39.28440807387501,39.28440807387501,0.0,0.0,39.28440807387501,39.28440807387501,0.0,24.658996341550434,7366209.275582576,0.0,0.0 
 01/20  03:30:00,0.25,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,20.747884477759275,22.121035541749816,20.188886763558827,19.765489934664746,19.320125763026777,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7428745.833455884,0.0,0.0 
 01/20  03:40:00,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,20.335831884659566,21.814812117568366,19.74242068826937,19.274651768035888,18.990045411171746,18.000000000000007,18.000000000000007,18.000000000000007,18.000000000000007,18.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.284408073875035,39.284408073875035,0.0,0.0,39.284408073875035,39.284408073875035,0.0,0.0,39.284408073875035,39.284408073875035,0.0,0.0,39.284408073875035,39.284408073875035,0.0,0.0,39.284408073875035,39.284408073875035,0.0,24.658996341550456,7366209.275582576,0.0,0.0 
 01/20  03:50:00,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.909425241851203,21.47162842243433,19.32561075642333,18.817525879195564,18.717012895613294,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7428753.323532917,0.0,0.0 
 01/20  04:00:00,0.3,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.61933073956072,21.21852781965208,19.056684789348207,18.523330025842355,18.525412200950953,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7366209.275582576,0.0,0.0 
 01/20  04:10:00,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.438224232290423,21.05667837813868,18.8862557410515,18.33947454673344,18.35707307388494,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7428755.079583875,0.0,0.0 
 01/20  04:20:00,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.30730865785325,20.950280898717565,18.752205602317034,18.197757476556745,18.187176100225997,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7366209.275582576,0.0,0.0 
 01/20  04:30:00,0.25,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.189461079622127,20.868061549588123,18.62359501678194,18.063192592570324,18.017832215415865,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,0.0,39.28440807387502,39.28440807387502,0.0,24.658996341550445,7366209.275582576,0.0,0.0 
 01/20  04:40:00,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,19.07394986559533,20.794917601203068,18.495820224009474,17.99993949319778,18.00002520492354,18.0,18.0,18.0,18.0,18.0,280.2682625347829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28427684525483,39.28427684525483,0.0,0.0,39.28427684525483,39.28427684525483,0.0,0.0,39.28427684525483,39.28427684525483,341.0891181059059,0.0038452449704179745,39.28427684525483,18.063192592570324,65.43715582957394,0.0007361278408912681,39.28427684525483,18.01783221541514,0.004581372811309242,39.26083333333332,7429462.7837441275,168160.95752086974,0.0 
 01/20  04:50:00,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,18.962241802450045,20.726680750785224,18.37286360584206,17.99990571689278,17.999959143504334,18.0,18.0,18.0,18.0,18.0,462.1723799401319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28408949398323,39.28408949398323,0.0,0.0,39.28408949398323,39.28408949398323,0.0,0.0,39.28408949398323,39.28408949398323,591.7453521189931,0.006651234543425686,39.28408949398323,17.99993949319782,75.24855131626526,0.0008457992573671679,39.28408949398323,18.000025204923887,0.007497033800792854,39.27791666666668,7367361.840016269,277303.42796407914,0.0 
 01/20  05:00:00,0.2,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,18.856925911999898,20.6631072495183,18.257271829261907,18.000128555406633,17.99977732938786,18.0,18.0,18.0,18.0,18.0,552.5728943913779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.284151089568965,39.284151089568965,0.0,0.0,39.284151089568965,39.284151089568965,0.0,0.0,39.284151089568965,39.284151089568965,682.3594167245852,0.007669704832887744,39.284151089568965,17.99990571689279,107.32961869682866,0.0012063855812349,39.284151089568965,17.99995914350415,0.008876090414122644,39.295,7430124.021155037,331543.7366348267,0.0 
 01/20  05:10:00,0.2,0.0,0.0,0.0,0.0,0.0,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,605.0874922321975,1020.3292642060316,640.5590720369069,96.14339231780713,0.0,0.0,0.0,0.0,0.0,18.764795940994727,20.605831838749655,18.15636378946973,17.999996881691406,18.000170848663295,18.0,18.0,18.0,18.0,18.0,686.5398732443383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28440972821473,39.28440972821473,0.0,0.0,39.28440972821473,39.28440972821473,0.0,0.0,39.28440972821473,39.28440972821473,843.2423235530637,0.009478009224381603,39.28440972821473,18.000128555406658,128.0294397188829,0.0014390219192140816,39.28440972821473,17.999777329387868,0.010917031143595685,39.295,7367887.504171926,411923.92394660297,0.0 
